date,demand
2019-08-04,70806.46143
2019-08-05,58316.8165
2019-08-06,66586.70961
2019-08-07,73560.13136
2019-08-08,82667.29798
2019-08-09,91783.92817
2019-08-10,96159.10171
2019-08-11,93376.84612
2019-08-12,66704.09051
2019-08-13,60358.77323
2019-08-14,61045.94852
2019-08-15,72608.79924
2019-08-16,68910.51348
2019-08-17,67358.56516
2019-08-18,52012.64124
2019-08-19,46916.6901
2019-08-20,60693.01328
2019-08-21,73122.10092
2019-08-22,97745.5968
2019-08-23,111174.883
2019-08-24,144071.4497
2019-08-25,134541.574
2019-08-26,100716.1289
2019-08-27,94069.39437
2019-08-28,105683.644
2019-08-29,153711.9048
2019-08-30,176850.9863
2019-08-31,297393.6845
2019-09-01,147055.7004
2019-09-02,99569.9292
2019-09-03,54337.92133
2019-09-04,50011.65042
2019-09-05,59963.26488
2019-09-06,72959.89215
2019-09-07,81557.9468
2019-09-08,74338.76921
2019-09-09,90885.4796
2019-09-10,113830.4548
2019-09-11,143235.5055
2019-09-12,318316.9205
2019-09-13,361100.7888
2019-09-14,372763.9914
2019-09-15,359315.0017
2019-09-16,351157.8722
2019-09-17,351411.1248
2019-09-18,362687.6989
2019-09-19,364508.9583
2019-09-20,369218.3227
2019-09-21,349522.404
2019-09-22,311356.4551
2019-09-23,146908.0772
2019-09-24,138984.8184
2019-09-25,126819.9954
2019-09-26,145993.1502
2019-09-27,181882.212
2019-09-28,198623.8912
2019-09-29,348216.4879
2019-09-30,163847.5169
2019-10-01,142971.9985
2019-10-02,111112.3009
2019-10-03,123055.0994
2019-10-04,117087.8025
2019-10-05,113953.4248
2019-10-06,87796.46073
2019-10-07,68424.35187
2019-10-08,48771.5708
2019-10-09,51294.31419
2019-10-10,62617.82776
2019-10-11,84711.81322
2019-10-12,87748.76831
2019-10-13,83246.43437
2019-10-14,66258.05845
2019-10-15,63873.65294
2019-10-16,71136.48381
2019-10-17,83949.75804
2019-10-18,112121.4645
2019-10-19,110043.9175
2019-10-20,102884.673
2019-10-21,79949.06025
2019-10-22,86536.10876
2019-10-23,78992.01901
2019-10-24,101033.7315
2019-10-25,111525.7993
2019-10-26,122647.3965
2019-10-27,122332.0686
2019-10-28,95636.88136
2019-10-29,87615.05045
2019-10-30,89365.09899
2019-10-31,106100.7701
2019-11-01,131847.324
2019-11-02,151001.3728
2019-11-03,186706.6046
2019-11-04,136272.3528
2019-11-05,118031.558
2019-11-06,101448.3654
2019-11-07,95610.53598
2019-11-08,98943.03588
2019-11-09,107497.6519
2019-11-10,104491.0603
2019-11-11,88696.36763
2019-11-12,78199.55384
2019-11-13,70415.16955
2019-11-14,83760.94391
2019-11-15,91282.42681
2019-11-16,101159.2456
2019-11-17,88978.53472
2019-11-18,88942.08607
2019-11-19,78298.56612
2019-11-20,80950.74768
2019-11-21,79311.74088
2019-11-22,86641.80044
2019-11-23,87540.80577
2019-11-24,79541.03978
2019-11-25,58076.81731
2019-11-26,37407.69734
2019-11-27,41252.19148
2019-11-28,40010.98036
2019-11-29,59768.20181
2019-11-30,64642.9576
2019-12-01,76778.20925
2019-12-02,67069.81996
2019-12-03,72593.47243
2019-12-04,83698.79261
2019-12-05,102038.0962
2019-12-06,121561.6736
2019-12-07,128687.7078
2019-12-08,99696.4202
2019-12-09,88159.61163
2019-12-10,84528.87513
2019-12-11,83740.77037
2019-12-12,81850.09122
2019-12-13,93444.70032
2019-12-14,98151.75726
2019-12-15,82568.18692
2019-12-16,65781.0795
2019-12-17,55014.36267
2019-12-18,47865.97727
2019-12-19,56943.22672
2019-12-20,72064.87037
2019-12-21,85710.86398
2019-12-22,80999.10132
2019-12-23,69553.64123
2019-12-24,54816.51375
2019-12-25,54818.27612
2019-12-26,70858.80672
2019-12-27,80121.3087
2019-12-28,84776.24378
2019-12-29,77527.97564
2019-12-30,69402.29761
2019-12-31,80515.22699
