location,date,phq_attendance_community_hospitality_stats_sum,phq_attendance_conferences_hospitality_stats_sum,phq_attendance_expos_hospitality_stats_sum,phq_attendance_sports_hospitality_stats_sum,phq_impact_academic_exam_stats_sum,phq_impact_academic_holiday_stats_sum,phq_impact_observances_hospitality_stats_sum,phq_impact_public_holidays_hospitality_stats_sum,phq_impact_severe_weather_cold_wave_retail_stats_max,phq_impact_severe_weather_cold_wave_storm_retail_stats_max,phq_attendance_school_holidays_stats_sum,phq_attendance_festivals_hospitality_stats_sum,phq_impact_severe_weather_heat_wave_retail_stats_max,phq_impact_severe_weather_tornado_retail_stats_max,phq_attendance_concerts_hospitality_stats_sum,phq_attendance_performing_arts_hospitality_stats_sum,phq_impact_school_holidays_stats_sum,phq_impact_severe_weather_flood_retail_stats_max,phq_impact_severe_weather_thunderstorm_retail_stats_max
store_0,2017-09-04,2600.0,0.0,704.0,0,0.0,0.0,0,90,0.0,0,,,,,,,,,
store_0,2017-09-05,200.0,0.0,106.0,0,0.0,0.0,0,13,0.0,0,,,,,,,,,
store_0,2017-09-06,4200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-07,14000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-08,11500.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-09,5300.0,0.0,750.0,3339,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-10,10000.0,0.0,5000.0,9538,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-11,1300.0,0.0,608.0,5299,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-12,0.0,0.0,429.0,5600,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-13,0.0,0.0,2143.0,1960,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-14,0.0,0.0,2143.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-15,200.0,0.0,2917.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-16,4200.0,0.0,5433.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-17,14000.0,0.0,8619.0,6193,0.0,0.0,65,0,0.0,0,,,,,,,,,
store_0,2017-09-18,11300.0,0.0,5424.0,17692,0.0,0.0,135,0,0.0,0,,,,,,,,,
store_0,2017-09-19,1300.0,0.0,3316.0,12386,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-20,200.0,0.0,314.0,17692,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-21,4000.0,0.0,0.0,6193,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2017-09-22,10200.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2017-09-23,5300.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2017-09-24,10000.0,0.0,0.0,6193,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2017-09-25,1300.0,0.0,0.0,17692,0.0,0.0,28,0,0.0,0,,,,,,,,,
store_0,2017-09-26,0.0,0.0,0.0,6193,0.0,0.0,25,0,0.0,0,,,,,,,,,
store_0,2017-09-27,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-28,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-29,200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-09-30,4000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-01,10000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-02,1300.0,0.0,0.0,6825,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-03,0.0,0.0,2174.0,19500,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-04,0.0,0.0,8696.0,13128,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-05,200.0,0.0,43478.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-06,4200.0,0.0,52174.0,6303,0.0,0.0,0,14,0.0,0,,,,,,,,,
store_0,2017-10-07,14000.0,0.0,52174.0,6303,0.0,78.0,0,36,0.0,0,,,,,,,,,
store_0,2017-10-08,11300.0,0.0,52174.0,24831,0.0,78.0,0,94,0.0,0,,,,,,,,,
store_0,2017-10-09,1500.0,0.0,7827.0,32106,0.0,78.0,0,320,0.0,0,,,,,,,,,
store_0,2017-10-10,4000.0,0.0,114.0,24831,0.0,0.0,0,50,0.0,0,,,,,,,,,
store_0,2017-10-11,10000.0,0.0,655.0,6303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-12,1700.0,0.0,3073.0,6825,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-13,8200.0,0.0,6727.0,25803,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2017-10-14,24000.0,0.0,4410.0,24831,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-15,12600.0,0.0,4000.0,6303,0.0,0.0,65,0,0.0,0,,,,,,,,,
store_0,2017-10-16,1300.0,0.0,975.0,6303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-17,0.0,0.0,1500.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-18,0.0,0.0,7500.0,12606,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2017-10-19,0.0,0.0,7500.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-20,200.0,0.0,1125.0,19252,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-21,4000.0,1190.0,0.0,36993,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-22,10000.0,3010.0,0.0,19252,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-23,1300.0,3010.0,0.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-24,0.0,7000.0,0.0,6303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-25,0.0,7000.0,680.0,6303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-26,200.0,1050.0,2717.0,24941,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-27,4200.0,0.0,13580.0,26115,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-28,14000.0,0.0,13890.0,6935,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-10-29,11300.0,0.0,15729.0,6935,0.0,0.0,30,0,0.0,0,,,,,,,,,
store_0,2017-10-30,1300.0,0.0,6967.0,25865,0.0,0.0,30,0,0.0,0,,,,,,,,,
store_0,2017-10-31,0.0,0.0,4694.0,30641,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2017-11-01,0.0,0.0,6453.0,24373,0.0,0.0,97,0,0.0,0,,,,,,,,,
store_0,2017-11-02,0.0,0.0,10531.0,15164,0.0,0.0,72,0,0.0,0,,,,,,,,,
store_0,2017-11-03,200.0,0.0,1331.0,38654,0.0,0.0,7,0,0.0,0,,,,,,,,,
store_0,2017-11-04,4000.0,0.0,0.0,54014,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-05,10000.0,0.0,0.0,37611,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-06,1300.0,0.0,0.0,30157,0.0,0.0,0,4,0.0,0,,,,,,,,,
store_0,2017-11-07,0.0,0.0,114.0,31079,0.0,0.0,0,71,0.0,0,,,,,,,,,
store_0,2017-11-08,0.0,0.0,455.0,24553,0.0,0.0,0,40,0.0,0,,,,,,,,,
store_0,2017-11-09,200.0,0.0,2273.0,6303,0.0,0.0,9,7,23.0,0,,,,,,,,,
store_0,2017-11-10,4200.0,0.0,2727.0,13238,0.0,0.0,10,140,43.0,0,,,,,,,,,
store_0,2017-11-11,14000.0,0.0,1229.0,37818,0.0,0.0,90,169,65.0,0,,,,,,,,,
store_0,2017-11-12,11300.0,0.0,5455.0,20173,0.0,0.0,24,73,30.0,0,,,,,,,,,
store_0,2017-11-13,1300.0,0.0,4733.0,19812,0.0,0.0,0,7,18.0,0,,,,,,,,,
store_0,2017-11-14,0.0,0.0,1205.0,13479,0.0,0.0,0,4,10.0,0,,,,,,,,,
store_0,2017-11-15,0.0,0.0,3750.0,20832,0.0,0.0,0,2,0.0,0,,,,,,,,,
store_0,2017-11-16,0.0,0.0,3750.0,14998,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-17,0.0,0.0,563.0,8850,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-18,0.0,0.0,0.0,8484,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-19,0.0,0.0,0.0,24121,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-11-20,0.0,0.0,0.0,24982,0.0,0.0,0,18,0.0,0,,,,,,,,,
store_0,2017-11-21,0.0,0.0,0.0,13532,0.0,0.0,0,18,0.0,0,,,,,,,,,
store_0,2017-11-22,0.0,0.0,480.0,19812,0.0,213.0,0,49,0.0,0,,,,,,,,,
store_0,2017-11-23,0.0,0.0,1918.0,13238,0.0,572.0,36,90,0.0,0,,,,,,,,,
store_0,2017-11-24,200.0,0.0,9588.0,23386,0.0,572.0,90,0,0.0,0,,,,,,,,,
store_0,2017-11-25,4000.0,0.0,9588.0,27846,0.0,572.0,1,0,0.0,0,,,,,,,,,
store_0,2017-11-26,10000.0,0.0,9588.0,29456,0.0,572.0,4,0,0.0,0,,,,,,,,,
store_0,2017-11-27,1431.0,0.0,7990.0,30663,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2017-11-28,2609.0,0.0,7990.0,30013,0.0,0.0,55,0,0.0,0,,,,,,,,,
store_0,2017-11-29,6522.0,0.0,9049.0,25904,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2017-11-30,6722.0,0.0,5434.0,20428,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2017-12-01,12352.0,0.0,21172.0,32249,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2017-12-02,23783.0,0.0,21365.0,34333,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-03,19452.0,0.0,21942.0,25907,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-04,7822.0,0.0,7022.0,12816,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-05,6722.0,0.0,3846.0,24467,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-06,10522.0,0.0,3846.0,25949,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-07,16722.0,0.0,3846.0,6935,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-08,13652.0,0.0,4615.0,13656,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-09,23783.0,0.0,693.0,47691,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-10,19452.0,0.0,0.0,44629,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-11,7822.0,0.0,0.0,33120,68.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-12,6522.0,0.0,0.0,25543,68.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2017-12-13,6522.0,0.0,0.0,6776,359.0,0.0,140,0,0.0,0,,,,,,,,,
store_0,2017-12-14,6522.0,0.0,0.0,6215,359.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-15,8352.0,0.0,0.0,26975,359.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-16,13783.0,0.0,0.0,37408,359.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-17,18152.0,0.0,0.0,23091,359.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-18,7822.0,0.0,0.0,11159,437.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-19,6522.0,0.0,0.0,18006,437.0,67.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-20,6522.0,0.0,0.0,13238,437.0,67.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-21,6522.0,0.0,0.0,19812,146.0,358.0,4,0,0.0,0,,,,,,,,,
store_0,2017-12-22,8352.0,0.0,0.0,13238,78.0,494.0,4,7,0.0,0,,,,,,,,,
store_0,2017-12-23,13783.0,0.0,0.0,18006,0.0,572.0,4,29,0.0,0,,,,,,,,,
store_0,2017-12-24,18152.0,0.0,0.0,13238,0.0,572.0,90,58,0.0,0,,,,,,,,,
store_0,2017-12-25,7822.0,0.0,0.0,26637,0.0,572.0,28,230,0.0,0,,,,,,,,,
store_0,2017-12-26,6522.0,0.0,0.0,32738,0.0,572.0,25,37,0.0,0,,,,,,,,,
store_0,2017-12-27,6522.0,0.0,0.0,24831,0.0,572.0,0,0,0.0,0,,,,,,,,,
store_0,2017-12-28,6522.0,0.0,0.0,6303,0.0,572.0,74,0,0.0,0,,,,,,,,,
store_0,2017-12-29,8152.0,0.0,0.0,0,0.0,572.0,4,7,0.0,0,,,,,,,,,
store_0,2017-12-30,9783.0,0.0,0.0,0,0.0,572.0,4,7,0.0,0,,,,,,,,,
store_0,2017-12-31,8152.0,0.0,0.0,0,0.0,572.0,90,36,0.0,0,,,,,,,,,
store_0,2018-01-01,6522.0,0.0,0.0,6935,0.0,572.0,28,90,0.0,0,,,,,,,,,
store_0,2018-01-02,6522.0,0.0,0.0,26115,0.0,572.0,25,13,0.0,0,,,,,,,,,
store_0,2018-01-03,6522.0,0.0,0.0,24941,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-04,6522.0,0.0,0.0,13128,0.0,357.0,4,0,0.0,80,,,,,,,,,
store_0,2018-01-05,8152.0,0.0,0.0,33150,0.0,357.0,4,0,0.0,13,,,,,,,,,
store_0,2018-01-06,9783.0,0.0,3612.0,52650,0.0,357.0,4,0,0.0,0,,,,,,,,,
store_0,2018-01-07,8152.0,0.0,24070.0,33150,0.0,357.0,90,0,0.0,0,,,,,,,,,
store_0,2018-01-08,1060.0,0.0,20059.0,10118,0.0,357.0,28,0,0.0,0,,,,,,,,,
store_0,2018-01-09,0.0,0.0,20059.0,16341,0.0,357.0,25,0,0.0,0,,,,,,,,,
store_0,2018-01-10,0.0,0.0,2174.0,23105,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-11,0.0,0.0,667.0,6935,0.0,357.0,4,0,0.0,0,,,,,,,,,
store_0,2018-01-12,0.0,0.0,3333.0,12297,0.0,357.0,4,7,0.0,0,,,,,,,,,
store_0,2018-01-13,0.0,0.0,5274.0,42064,0.0,357.0,4,7,0.0,0,,,,,,,,,
store_0,2018-01-14,0.0,0.0,16271.0,32109,0.0,357.0,90,36,0.0,0,,,,,,,,,
store_0,2018-01-15,0.0,0.0,11420.0,13238,0.0,357.0,28,90,0.0,0,,,,,,,,,
store_0,2018-01-16,0.0,0.0,11336.0,18006,0.0,357.0,25,13,0.0,0,,,,,,,,,
store_0,2018-01-17,0.0,0.0,3854.0,12606,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-18,0.0,0.0,2775.0,18006,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-19,0.0,0.0,417.0,11384,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-20,0.0,0.0,479.0,14516,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-21,0.0,0.0,2953.0,6726,0.0,357.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-22,0.0,0.0,4312.0,4700,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-23,0.0,0.0,5448.0,1645,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-24,0.0,0.0,10061.0,0,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-25,0.0,0.0,9848.0,0,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-26,0.0,0.0,19123.0,0,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-27,0.0,0.0,19123.0,0,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-28,0.0,0.0,19123.0,0,0.0,144.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-29,0.0,0.0,2869.0,6827,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-30,0.0,0.0,0.0,19505,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-01-31,0.0,0.0,0.0,13130,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-01,0.0,0.0,0.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-02,0.0,0.0,0.0,13238,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-03,0.0,0.0,1029.0,26617,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-04,0.0,0.0,6857.0,26376,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-05,0.0,0.0,5714.0,13740,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-06,0.0,0.0,5714.0,26115,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-07,0.0,0.0,5714.0,24941,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-08,0.0,0.0,572.0,12606,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-09,0.0,0.0,0.0,18006,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-10,0.0,0.0,0.0,6303,0.0,0.0,0,11,0.0,0,,,,,,,,,
store_0,2018-02-11,0.0,0.0,0.0,0,0.0,0.0,0,11,0.0,0,,,,,,,,,
store_0,2018-02-12,0.0,0.0,0.0,0,0.0,0.0,0,70,0.0,0,,,,,,,,,
store_0,2018-02-13,0.0,0.0,0.0,6935,0.0,0.0,135,12,0.0,0,,,,,,,,,
store_0,2018-02-14,0.0,0.0,0.0,19812,0.0,0.0,90,0,0.0,0,,,,,,,,,
store_0,2018-02-15,0.0,0.0,0.0,6935,0.0,0.0,40,0,0.0,0,,,,,,,,,
store_0,2018-02-16,0.0,0.0,1228.0,0,0.0,0.0,94,7,0.0,41,,,,,,,,,
store_0,2018-02-17,0.0,0.0,8182.0,6303,0.0,0.0,1,29,0.0,80,,,,,,,,,
store_0,2018-02-18,0.0,0.0,8182.0,18006,0.0,0.0,0,58,0.0,80,,,,,,,,,
store_0,2018-02-19,0.0,0.0,6818.0,6303,0.0,0.0,0,230,0.0,0,,,,,,,,,
store_0,2018-02-20,0.0,0.0,6818.0,0,0.0,0.0,0,37,0.0,0,,,,,,,,,
store_0,2018-02-21,0.0,0.0,682.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-22,0.0,0.0,0.0,6303,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-23,0.0,2798.0,0.0,31535,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-24,0.0,7076.0,449.0,51258,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-25,0.0,7076.0,2991.0,38470,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-26,0.0,16455.0,2492.0,26115,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-27,0.0,16455.0,2492.0,12074,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-02-28,0.0,16455.0,250.0,19580,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-01,0.0,2469.0,0.0,24221,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-02,200.0,0.0,0.0,37219,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-03,4000.0,0.0,3668.0,61183,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-04,10000.0,0.0,24450.0,39678,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-05,1300.0,0.0,20375.0,31076,0.0,0.0,0,0,0.0,27,,,,,,,,,
store_0,2018-03-06,0.0,0.0,20549.0,31754,0.0,0.0,0,0,0.0,80,,,,,,,,,
store_0,2018-03-07,0.0,0.0,2734.0,52306,0.0,0.0,0,0,0.0,80,,,,,,,,,
store_0,2018-03-08,0.0,0.0,3478.0,101632,0.0,0.0,0,0,0.0,14,,,,,,,,,
store_0,2018-03-09,200.0,0.0,4174.0,77694,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-10,4000.0,0.0,4556.0,63350,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-11,10000.0,0.0,6719.0,43319,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-12,1300.0,0.0,3373.0,31123,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-13,0.0,0.0,4799.0,30868,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-14,0.0,0.0,14440.0,32461,0.0,146.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-15,0.0,0.0,22114.0,39362,0.0,146.0,9,0,0.0,0,,,,,,,,,
store_0,2018-03-16,200.0,0.0,11965.0,41849,0.0,146.0,10,0,0.0,0,,,,,,,,,
store_0,2018-03-17,4000.0,0.0,9590.0,32145,0.0,213.0,90,0,0.0,0,,,,,,,,,
store_0,2018-03-18,10000.0,0.0,9590.0,14769,0.0,213.0,24,0,0.0,0,,,,,,,,,
store_0,2018-03-19,1300.0,0.0,1529.0,24853,0.0,67.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-20,0.0,0.0,358.0,23787,0.0,67.0,0,0,0.0,27,,,,,,,,,
store_0,2018-03-21,0.0,0.0,1786.0,6018,0.0,67.0,0,0,0.0,80,,,,,,,,,
store_0,2018-03-22,0.0,0.0,1786.0,6620,0.0,67.0,0,0,0.0,80,,,,,,,,,
store_0,2018-03-23,200.0,0.0,2143.0,27757,0.0,67.0,0,0,0.0,14,,,,,,,,,
store_0,2018-03-24,4000.0,0.0,2143.0,31882,0.0,135.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-25,10000.0,0.0,2143.0,15146,0.0,135.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-26,1300.0,0.0,322.0,25797,0.0,68.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-27,0.0,0.0,0.0,28562,0.0,68.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-28,0.0,0.0,6866.0,16550,0.0,68.0,0,0,0.0,0,,,,,,,,,
store_0,2018-03-29,0.0,0.0,27464.0,31326,0.0,68.0,69,1,0.0,0,,,,,,,,,
store_0,2018-03-30,200.0,0.0,137318.0,33700,0.0,360.0,74,70,0.0,0,,,,,,,,,
store_0,2018-03-31,4000.0,0.0,137318.0,26115,0.0,360.0,4,18,0.0,0,,,,,,,,,
store_0,2018-04-01,10000.0,0.0,137318.0,6935,0.0,360.0,94,4,0.0,0,,,,,,,,,
store_0,2018-04-02,1300.0,0.0,114431.0,6935,0.0,292.0,118,4,0.0,0,,,,,,,,,
store_0,2018-04-03,0.0,0.0,114431.0,19812,0.0,292.0,80,4,0.0,0,,,,,,,,,
store_0,2018-04-04,0.0,0.0,114431.0,6935,0.0,292.0,5,4,0.0,0,,,,,,,,,
store_0,2018-04-05,0.0,0.0,114431.0,6850,0.0,292.0,9,0,0.0,0,,,,,,,,,
store_0,2018-04-06,200.0,0.0,137318.0,26504,0.0,292.0,74,0,0.0,0,,,,,,,,,
store_0,2018-04-07,4000.0,0.0,137318.0,26662,0.0,292.0,4,0,0.0,0,,,,,,,,,
store_0,2018-04-08,10000.0,0.0,137318.0,13743,0.0,292.0,94,0,0.0,0,,,,,,,,,
store_0,2018-04-09,1300.0,0.0,20598.0,19449,0.0,0.0,118,0,0.0,0,,,,,,,,,
store_0,2018-04-10,0.0,0.0,0.0,6808,0.0,0.0,80,0,0.0,0,,,,,,,,,
store_0,2018-04-11,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2018-04-12,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0,,,,,,,,,
store_0,2018-04-13,200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-14,4000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-15,10000.0,0.0,184.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-16,1300.0,0.0,734.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-17,0.0,0.0,3667.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-18,121.0,0.0,3667.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-19,2606.0,0.0,3667.0,1960,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-20,10213.0,0.0,551.0,5600,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-21,14782.0,0.0,0.0,1960,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-22,11300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-23,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-24,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-25,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-26,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-27,200.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-28,4000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-29,10000.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-04-30,1300.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-01,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-02,0.0,2550.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-03,200.0,6450.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-04,4200.0,6450.0,0.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-05,14000.0,15000.0,0.0,0,0.0,0.0,70,0,0.0,0,,,,,,,,,
store_0,2018-05-06,11300.0,15000.0,175.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-07,1300.0,15000.0,700.0,0,0.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-08,0.0,15000.0,3500.0,0,0.0,0.0,65,0,0.0,0,,,,,,,,,
store_0,2018-05-09,200.0,15000.0,4250.0,0,78.0,0.0,0,0,0.0,0,,,,,,,,,
store_0,2018-05-10,4000.0,2250.0,5525.0,0,78.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2018-05-11,10200.0,0.0,500.0,6825,78.0,0.0,4,0,0.0,0,,,,,,,,,
store_0,2018-05-12,5300.0,0.0,0.0,19500,78.0,68.0,4,0,0.0,0,,,,,,,,,
