date,demand
2019-01-01,299.5378640432197
2019-01-02,317.4874816916566
2019-01-03,377.9950670911506
2019-01-04,400.1411368959159
2019-01-05,488.0852147058909
2019-01-06,288.01641640853177
2019-01-07,272.07503519316595
2019-01-08,331.01986312510786
2019-01-09,337.731907935867
2019-01-10,456.8083470041635
2019-01-11,439.57484297145186
2019-01-12,463.9116051896599
2019-01-13,307.7913322863154
2019-01-14,293.6530097939704
2019-01-15,286.4919953949001
2019-01-16,241.08388279317572
2019-01-17,295.38129091495404
2019-01-18,397.92894701248065
2019-01-19,428.5003868005051
2019-01-20,205.13893013923123
2019-01-21,199.1081827523205
2019-01-22,242.80741501963732
2019-01-23,253.94634005025506
2019-01-24,330.2902756903301
2019-01-25,398.2641459018795
2019-01-26,492.0733894548095
2019-01-27,256.89319621477154
2019-01-28,316.8363838449757
2019-01-29,321.2404452776607
2019-01-30,277.06106939025597
2019-01-31,353.20477319274903
2019-02-01,433.88668514631775
2019-02-02,587.9225846742072
2019-02-03,311.200963571819
2019-02-04,386.9992645272821
2019-02-05,368.5515310836847
2019-02-06,356.32050850977504
2019-02-07,352.97219663973624
2019-02-08,538.1370012203483
2019-02-09,538.7384674456057
2019-02-10,391.14327986474143
2019-02-11,357.5170290563476
2019-02-12,376.2099082312797
2019-02-13,468.59385269350616
2019-02-14,523.5095544956187
2019-02-15,499.30166234415276
2019-02-16,553.9148317186429
2019-02-17,413.58323740213507
2019-02-18,491.92823562476343
2019-02-19,452.29289574415975
2019-02-20,734.013071756327
2019-02-21,715.3044814522435
2019-02-22,614.6436493353655
2019-02-23,946.4530667189298
2019-02-24,674.5947640233808
2019-02-25,797.9088124752267
2019-02-26,435.31539149030294
2019-02-27,517.066467495885
2019-02-28,461.71978394121663
2019-03-01,612.2821482123447
2019-03-02,628.7863656877644
2019-03-03,467.9324849280938
2019-03-04,509.3859136441034
2019-03-05,502.96945414260415
2019-03-06,587.0726198434973
2019-03-07,592.6443504062886
2019-03-08,715.2606030212738
2019-03-09,713.8451133044929
2019-03-10,509.4623757921808
2019-03-11,592.866146355758
2019-03-12,449.3965933200993
2019-03-13,586.5682029699648
2019-03-14,642.8218807728617
2019-03-15,671.2905866043236
2019-03-16,1068.6309527466042
2019-03-17,558.4005062512814
2019-03-18,527.0039655066046
2019-03-19,597.2652099745245
2019-03-20,587.0091980876371
2019-03-21,648.5835447542703
