cancelled,category,country,deleted_reason,description,duplicate_of_id,duration,end,first_seen,id,labels,location,place_hierarchies,postponed,relevance,scope,start,state,timezone,title,updated,aviation_rank,brand_safe,entities,local_rank,phq_attendance,predicted_end,private,rank,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
,academic,US,,,,2246399,2021-01-07 04:59:59+00:00,2020-10-15 22:19:30+00:00,FcC8TK6yAVoDWc4JG3,"['academic', 'holiday']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-12-12 05:00:00+00:00,active,America/New_York,Winter Break,2020-11-05 22:14:04+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
,academic,US,,,,2159999,2021-01-06 04:59:59+00:00,2020-10-15 22:16:59+00:00,eqzhDenKDuAFdmbajT,"['academic', 'holiday']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-12-12 05:00:00+00:00,active,America/New_York,Winter Break,2020-10-15 22:17:53+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
,academic,US,,,,2246399,2021-01-06 04:59:59+00:00,2020-10-15 22:16:14+00:00,BVTBQAfEvKqD8X4MtR,"['academic', 'holiday']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-12-11 05:00:00+00:00,active,America/New_York,Winter Break,2020-10-21 00:01:06+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,5624.0,,False,65,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
,academic,US,,,,431999,2020-12-12 04:59:59+00:00,2020-10-15 22:19:30+00:00,DidEqSsSHtyH4bcuFc,"['academic', 'exam', 'hybrid-session']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-12-07 05:00:00+00:00,active,America/New_York,Fall Exams,2020-10-15 22:20:56+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,5166.0,,False,64,Tallahassee Community College,-84.340421,30.444305,exam,hybrid-session,not_estimated,True
,academic,US,,,,431999,2020-12-12 04:59:59+00:00,2020-10-15 22:16:59+00:00,cWinewXrjmzx7uFALE,"['academic', 'exam', 'online-session']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-12-07 05:00:00+00:00,active,America/New_York,Fall Exams,2020-10-15 22:18:24+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,3239.0,,False,60,Florida State University,-84.298489,30.441878,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-12 04:59:59+00:00,2020-10-15 22:16:13+00:00,getfebQzWBMHSkRaHk,"['academic', 'exam', 'hybrid-session']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-12-07 05:00:00+00:00,active,America/New_York,Fall Exams,2020-10-21 00:01:28+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,3724.0,,False,61,Florida Agricultural and Mechanical University,-84.285131,30.426857,exam,hybrid-session,not_estimated,True
,academic,US,,,,345599,2020-11-30 04:59:59+00:00,2020-10-15 22:16:12+00:00,WKCkVrX2hMKZfYGsQY,"['academic', 'holiday']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-11-26 05:00:00+00:00,active,America/New_York,Thanksgiving Break,2020-10-21 00:00:24+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,5624.0,,False,65,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 04:59:59+00:00,2020-10-15 22:16:58+00:00,Xai47vVcT7jvrNtyzi,"['academic', 'holiday']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-11-26 05:00:00+00:00,active,America/New_York,Thanksgiving Break,2020-10-15 22:17:53+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
,academic,US,,,,431999,2020-11-30 04:59:59+00:00,2020-10-15 22:19:29+00:00,RsPppgZmL3Y3bYqAi4,"['academic', 'holiday']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-11-25 05:00:00+00:00,active,America/New_York,Thanksgiving Break,2020-11-05 22:13:37+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
,academic,US,,,,604799,2020-10-25 03:59:59+00:00,2020-10-15 22:16:57+00:00,zbCcpGNVru2EZWnryR,"['academic', 'social']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-10-18 04:00:00+00:00,active,America/New_York,Homecoming,2020-10-15 22:17:45+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,0.0,,False,0,Florida State University,-84.298489,30.441878,social,in-person,not_estimated,True
,academic,US,,,,8902799,2020-12-05 04:59:59+00:00,2020-10-15 22:16:11+00:00,MX5o6f5SdjmyngHGyA,"['academic', 'academic-session', 'hybrid-session']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-08-24 04:00:00+00:00,active,America/New_York,Fall Session,2020-10-20 23:59:57+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,3724.0,,False,61,Florida Agricultural and Mechanical University,-84.285131,30.426857,academic-session,hybrid-session,not_estimated,True
,academic,US,,,,8902799,2020-12-05 04:59:59+00:00,2020-10-15 22:19:28+00:00,MwcHDUictLJu33ZsCw,"['academic', 'academic-session', 'hybrid-session']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-08-24 04:00:00+00:00,active,America/New_York,Fall Session,2020-10-15 22:20:44+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,5166.0,,False,64,Tallahassee Community College,-84.340421,30.444305,academic-session,hybrid-session,not_estimated,True
,academic,US,,,,8902799,2020-12-05 04:59:59+00:00,2020-10-15 22:16:56+00:00,jL29uatDbPYdHuw6Ph,"['academic', 'academic-session', 'online-session']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-08-24 04:00:00+00:00,active,America/New_York,Fall Session,2020-10-23 02:14:37+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,3239.0,,False,60,Florida State University,-84.298489,30.441878,academic-session,online-session,not_estimated,True
,academic,US,,,,7084799,2020-08-01 03:59:59+00:00,2019-03-15 01:13:48+00:00,Gay9YSHUcf7N37STuQ,"['academic', 'academic-session']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-05-11 04:00:00+00:00,active,America/New_York,Summer Session,2020-10-21 00:01:13+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,1687.0,,False,55,Florida Agricultural and Mechanical University,-84.285131,30.426857,academic-session,in-person,not_estimated,True
,academic,US,,,,7084799,2020-08-01 03:59:59+00:00,2019-03-12 02:29:16+00:00,LneReaatkApdpg3PLv,"['academic', 'academic-session']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-05-11 04:00:00+00:00,active,America/New_York,Summer Session,2020-10-06 20:41:20+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,9675.0,,False,70,Florida State University,-84.298489,30.441878,academic-session,in-person,not_estimated,True
,academic,US,,,,7689599,2020-08-04 03:59:59+00:00,2019-03-14 22:41:15+00:00,gvKhMRZuEajHapP3AV,"['academic', 'academic-session']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-05-07 04:00:00+00:00,active,America/New_York,Summer Session,2020-11-05 22:13:25+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,academic-session,in-person,not_estimated,True
,academic,US,,,,9849599,2020-08-24 03:59:59+00:00,2019-03-14 22:43:14+00:00,6M4YSmKbAHxx9P5d9t,"['academic', 'holiday']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-05-02 04:00:00+00:00,active,America/New_York,Summer Break,2020-11-05 22:16:42+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
,academic,US,,,,9849599,2020-08-24 03:59:59+00:00,2019-03-12 02:31:24+00:00,AM52jrM27rAgUKWK87,"['academic', 'holiday']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-05-02 04:00:00+00:00,active,America/New_York,Summer Break,2020-10-07 13:13:12+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
,academic,US,,All classes being conducted remotely / suspended in response to COVID-19,,7862399,2020-08-01 03:59:59+00:00,2020-04-30 05:24:12+00:00,KeEY7ufoqkeFzQUFcu,"['academic', 'holiday']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-05-02 04:00:00+00:00,active,America/New_York,COVID-19 Class Cancellation,2020-10-07 18:53:47+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
,academic,US,,,,9849599,2020-08-24 03:59:59+00:00,2019-03-15 01:19:36+00:00,SN5bJxVGwTdzsBkCZw,"['academic', 'holiday']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-05-02 04:00:00+00:00,active,America/New_York,Summer Break,2020-10-21 00:00:31+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,5624.0,,False,65,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
,academic,US,,,,431999,2020-05-02 03:59:59+00:00,2019-03-14 22:42:28+00:00,WN6zLPiFx8LnzPvLGb,"['academic', 'exam']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-04-27 04:00:00+00:00,active,America/New_York,Spring Exams,2020-11-05 22:18:15+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,exam,in-person,not_estimated,True
,academic,US,,,,431999,2020-05-02 03:59:59+00:00,2019-03-15 01:14:20+00:00,xq9ESREKqkUUFkFH6t,"['academic', 'exam']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-04-27 04:00:00+00:00,active,America/New_York,Spring Exams,2020-10-21 00:00:23+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,5624.0,,False,65,Florida Agricultural and Mechanical University,-84.285131,30.426857,exam,in-person,not_estimated,True
,academic,US,,,,431999,2020-05-02 03:59:59+00:00,2019-03-12 02:29:53+00:00,xuCiaSnn3DViQpiqgh,"['academic', 'exam']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-04-27 04:00:00+00:00,active,America/New_York,Spring Exams,2020-10-08 01:02:09+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,exam,in-person,not_estimated,True
,academic,US,,,,777599,2020-03-23 03:59:59+00:00,2019-03-15 01:19:21+00:00,h7bfLNpGKi99mMnkR6,"['academic', 'holiday']","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-03-14 04:00:00+00:00,active,America/New_York,Spring Break,2020-10-21 00:00:23+00:00,,,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]",,5624.0,,False,65,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
,academic,US,,,,777599,2020-03-23 03:59:59+00:00,2019-03-12 02:31:10+00:00,h7xYZm567WjSQUPiZZ,"['academic', 'holiday']","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",,1.0,locality,2020-03-14 04:00:00+00:00,active,America/New_York,Spring Break,2020-10-07 14:12:21+00:00,,,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]",,32250.0,,False,80,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
,academic,US,,,,777599,2020-03-23 03:59:59+00:00,2019-03-14 22:43:00+00:00,rP9iGM8cWk6cNv2ain,"['academic', 'holiday']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-03-14 04:00:00+00:00,active,America/New_York,Spring Break,2020-11-05 22:14:36+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
,academic,US,,All classes being conducted remotely / suspended in response to COVID-19,,4492799,2020-05-02 03:59:59+00:00,2020-03-25 01:45:56+00:00,SRRx8yK2HB2aQmpmd9,"['academic', 'estimated', 'holiday']","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",,1.0,locality,2020-03-11 04:00:00+00:00,active,America/New_York,COVID-19 Class Cancellation,2020-11-05 22:15:12+00:00,,,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]",,9081.0,,False,69,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,estimated,False
