cancelled,category,country,deleted_reason,description,duplicate_of_id,duration,end,first_seen,id,labels,location,place_hierarchies,postponed,relevance,scope,start,state,timezone,title,updated,aviation_rank,brand_safe,entities,local_rank,phq_attendance,predicted_end,private,rank,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
,academic,US,,,,7171199,2020-08-31 06:59:59+00:00,2020-08-27 22:38:37+00:00,T4ZMoXrqa6QYwsGKtr,"['academic', 'holiday']","[-118.421718, 34.175568]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363024']]",,1.0,locality,2020-06-09 07:00:00+00:00,active,America/Los_Angeles,Summer Break,2021-03-23 20:28:59+00:00,,,"[{'entity_id': 'vveYakrX9C6U3CBvFSZSNQ', 'name': 'Los Angeles Valley College', 'type': 'venue', 'formatted_address': '5800 Fulton Avenue\nLos Angeles, CA 91401\nUnited States of America'}]",,11917.0,,False,72,Los Angeles Valley College,-118.421718,34.175568,holiday,in-person,not_estimated,False
,academic,US,,,,7171199,2020-08-31 06:59:59+00:00,2020-08-27 22:35:28+00:00,rvcmeCzyQDUF5KndS6,"['academic', 'holiday']","[-118.292473, 34.087269]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '8062691']]",,1.0,locality,2020-06-09 07:00:00+00:00,active,America/Los_Angeles,Summer Break,2020-09-03 22:15:58+00:00,,,"[{'entity_id': 'htkLSUCJvJffjDUhU7cfeC', 'name': 'Los Angeles City College', 'type': 'venue', 'formatted_address': '855 North Vermont Avenue\nLos Angeles, CA 90029\nUnited States of America'}]",,10646.0,,False,71,Los Angeles City College,-118.292473,34.087269,holiday,in-person,not_estimated,False
,academic,US,,,,7171199,2020-08-31 06:59:59+00:00,2020-08-27 22:38:06+00:00,uaz2RqnJq6YVBeBzfa,"['academic', 'holiday']","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-06-09 07:00:00+00:00,active,America/Los_Angeles,Summer Break,2020-09-03 22:29:27+00:00,,,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]",,10263.0,,False,70,Los Angeles Trade Technical College,-118.269695,34.032848,holiday,in-person,not_estimated,False
,academic,US,,,,691199,2020-06-17 06:59:59+00:00,2020-08-27 22:59:33+00:00,zgXfckeJLgQAyo5zKk,"['academic', 'exam']","[-118.470395, 34.016557]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5393701'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-06-09 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:27:17+00:00,,,"[{'entity_id': 'PzFqeGx7V5zPwb2zemvXTB', 'name': 'Santa Monica College', 'type': 'venue', 'formatted_address': '1900 Pico Boulevard\nSanta Monica, CA 90405\nUnited States of America'}]",,24153.0,,False,78,Santa Monica College,-118.470395,34.016557,exam,in-person,not_estimated,True
,academic,US,,,,431999,2020-06-13 06:59:59+00:00,2020-08-27 23:06:12+00:00,dpD8DRHz4uteBHh8gs,"['academic', 'exam']","[-118.445181, 34.068921]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5408545'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-06-08 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:21:23+00:00,,,"[{'entity_id': '32afGxjEeXh84pfVwWY9qUk', 'name': 'University of California - Los Angeles', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90095\nUnited States of America'}]",,31543.0,,False,80,University of California - Los Angeles,-118.445181,34.068921,exam,in-person,not_estimated,True
,academic,US,,,,691199,2020-06-11 06:59:59+00:00,2020-08-27 22:30:24+00:00,8xHTHyJc67zVGnHRNF,"['academic', 'exam']","[-118.227919, 34.16658]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5344624'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-06-03 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:24:14+00:00,,,"[{'entity_id': '37Kjv45jpCD2iLBByC83iUW', 'name': 'Glendale Community College', 'type': 'venue', 'formatted_address': '1500 North Verdugo Road\nGlendale, CA 91208\nUnited States of America'}]",,14781.0,,False,73,Glendale Community College,-118.227919,34.16658,exam,in-person,not_estimated,True
,academic,US,,,,604799,2020-06-09 06:59:59+00:00,2020-08-27 22:38:34+00:00,2TPDjDcky2W4KkYyph,"['academic', 'exam']","[-118.421718, 34.175568]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363024']]",,1.0,locality,2020-06-02 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2021-03-23 21:28:14+00:00,,,"[{'entity_id': 'vveYakrX9C6U3CBvFSZSNQ', 'name': 'Los Angeles Valley College', 'type': 'venue', 'formatted_address': '5800 Fulton Avenue\nLos Angeles, CA 91401\nUnited States of America'}]",,11917.0,,False,72,Los Angeles Valley College,-118.421718,34.175568,exam,in-person,not_estimated,True
,academic,US,,,,604799,2020-06-09 06:59:59+00:00,2020-08-27 23:11:51+00:00,3pK34wCdGyCNb5vbEk,"['academic', 'exam']","[-118.387156, 34.004228]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5364195'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-06-02 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:14:47+00:00,,,"[{'entity_id': 'aZtwEWCRc8nfX4CcFksdip', 'name': 'West Los Angeles College', 'type': 'venue', 'formatted_address': '9000 Overland Avenue\nCulver City, CA 90230\nUnited States of America'}]",,2478.0,,False,58,West Los Angeles College,-118.387156,34.004228,exam,in-person,not_estimated,True
,academic,US,,,,604799,2020-06-09 06:59:59+00:00,2020-08-27 22:35:26+00:00,3t29crbxzr57EDn6bo,"['academic', 'exam']","[-118.292473, 34.087269]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '8062691']]",,1.0,locality,2020-06-02 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:21:08+00:00,,,"[{'entity_id': 'htkLSUCJvJffjDUhU7cfeC', 'name': 'Los Angeles City College', 'type': 'venue', 'formatted_address': '855 North Vermont Avenue\nLos Angeles, CA 90029\nUnited States of America'}]",,10646.0,,False,71,Los Angeles City College,-118.292473,34.087269,exam,in-person,not_estimated,True
,academic,US,,,,604799,2020-06-09 06:59:59+00:00,2020-08-27 22:38:03+00:00,P2HrT3Y8VPEghxvqSm,"['academic', 'exam']","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-06-02 07:00:00+00:00,active,America/Los_Angeles,Spring Exams,2020-09-03 22:21:45+00:00,,,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]",,10263.0,,False,70,Los Angeles Trade Technical College,-118.269695,34.032848,exam,in-person,not_estimated,True
