id,title,description,start,end,timezone,duration,category,labels,country,rank,local_rank,aviation_rank,phq_attendance,entities,location,place_hierarchies,scope,relevance,state,first_seen,updated,deleted_reason,duplicate_of_id,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
NnSATZewPMPYkHmUkf,Spring Session,,2021-01-07 05:00:00+00:00,2021-04-24 03:59:59+00:00,America/New_York,9241199,academic,"['academic', 'academic-session', 'hybrid-session']",US,64,,,5166.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2020-10-15 22:19:31+00:00,2021-01-26 04:12:31+00:00,,,Tallahassee Community College,-84.340421,30.444305,academic-session,hybrid-session,not_estimated,True
qmwz3kz2pFwu93Ldkg,Spring Session,,2021-01-06 05:00:00+00:00,2021-04-17 03:59:59+00:00,America/New_York,8722799,academic,"['academic', 'academic-session', 'estimated', 'hybrid-session']",US,72,,,12961.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:17:00+00:00,2020-11-26 09:06:57+00:00,,,Florida State University,-84.298489,30.441878,academic-session,hybrid-session,estimated,True
xKXxuToiiWsDDgjyKk,Spring Session,,2021-01-06 05:00:00+00:00,2021-04-17 03:59:59+00:00,America/New_York,8722799,academic,"['academic', 'academic-session', 'hybrid-session']",US,61,,,3724.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:15+00:00,2021-01-26 04:26:13+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,academic-session,hybrid-session,not_estimated,True
FcC8TK6yAVoDWc4JG3,Winter Break,,2020-12-12 05:00:00+00:00,2021-01-07 04:59:59+00:00,America/New_York,2246399,academic,"['academic', 'holiday']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2020-10-15 22:19:30+00:00,2020-11-05 22:14:04+00:00,,,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
eqzhDenKDuAFdmbajT,Winter Break,,2020-12-12 05:00:00+00:00,2021-01-06 04:59:59+00:00,America/New_York,2159999,academic,"['academic', 'holiday']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:59+00:00,2020-10-15 22:17:53+00:00,,,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
BVTBQAfEvKqD8X4MtR,Winter Break,,2020-12-11 05:00:00+00:00,2021-01-06 04:59:59+00:00,America/New_York,2246399,academic,"['academic', 'holiday']",US,65,,,5624.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:14+00:00,2020-10-21 00:01:06+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
DidEqSsSHtyH4bcuFc,Fall Exams,,2020-12-07 05:00:00+00:00,2020-12-12 04:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam', 'hybrid-session']",US,64,,,5166.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2020-10-15 22:19:30+00:00,2020-10-15 22:20:56+00:00,,,Tallahassee Community College,-84.340421,30.444305,exam,hybrid-session,not_estimated,True
cWinewXrjmzx7uFALE,Fall Exams,,2020-12-07 05:00:00+00:00,2020-12-12 04:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam', 'online-session']",US,60,,,3239.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:59+00:00,2020-10-15 22:18:24+00:00,,,Florida State University,-84.298489,30.441878,exam,online-session,not_estimated,True
getfebQzWBMHSkRaHk,Fall Exams,,2020-12-07 05:00:00+00:00,2020-12-12 04:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam', 'hybrid-session']",US,61,,,3724.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:13+00:00,2020-10-21 00:01:28+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,exam,hybrid-session,not_estimated,True
WKCkVrX2hMKZfYGsQY,Thanksgiving Break,,2020-11-26 05:00:00+00:00,2020-11-30 04:59:59+00:00,America/New_York,345599,academic,"['academic', 'holiday']",US,65,,,5624.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:12+00:00,2020-10-21 00:00:24+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
Xai47vVcT7jvrNtyzi,Thanksgiving Break,,2020-11-26 05:00:00+00:00,2020-11-30 04:59:59+00:00,America/New_York,345599,academic,"['academic', 'holiday']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:58+00:00,2020-10-15 22:17:53+00:00,,,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
RsPppgZmL3Y3bYqAi4,Thanksgiving Break,,2020-11-25 05:00:00+00:00,2020-11-30 04:59:59+00:00,America/New_York,431999,academic,"['academic', 'holiday']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2020-10-15 22:19:29+00:00,2020-11-05 22:13:37+00:00,,,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
zbCcpGNVru2EZWnryR,Homecoming,,2020-10-18 04:00:00+00:00,2020-10-25 03:59:59+00:00,America/New_York,604799,academic,"['academic', 'social']",US,0,,,0.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:57+00:00,2020-10-15 22:17:45+00:00,,,Florida State University,-84.298489,30.441878,social,in-person,not_estimated,True
MX5o6f5SdjmyngHGyA,Fall Session,,2020-08-24 04:00:00+00:00,2020-12-05 04:59:59+00:00,America/New_York,8902799,academic,"['academic', 'academic-session', 'hybrid-session']",US,61,,,3724.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:11+00:00,2020-10-20 23:59:57+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,academic-session,hybrid-session,not_estimated,True
MwcHDUictLJu33ZsCw,Fall Session,,2020-08-24 04:00:00+00:00,2020-12-05 04:59:59+00:00,America/New_York,8902799,academic,"['academic', 'academic-session', 'hybrid-session']",US,64,,,5166.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2020-10-15 22:19:28+00:00,2020-10-15 22:20:44+00:00,,,Tallahassee Community College,-84.340421,30.444305,academic-session,hybrid-session,not_estimated,True
jL29uatDbPYdHuw6Ph,Fall Session,,2020-08-24 04:00:00+00:00,2020-12-05 04:59:59+00:00,America/New_York,8902799,academic,"['academic', 'academic-session', 'online-session']",US,60,,,3239.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-10-15 22:16:56+00:00,2020-10-23 02:14:37+00:00,,,Florida State University,-84.298489,30.441878,academic-session,online-session,not_estimated,True
Gay9YSHUcf7N37STuQ,Summer Session,,2020-05-11 04:00:00+00:00,2020-08-01 03:59:59+00:00,America/New_York,7084799,academic,"['academic', 'academic-session']",US,55,,,1687.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-15 01:13:48+00:00,2020-10-21 00:01:13+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,academic-session,in-person,not_estimated,True
LneReaatkApdpg3PLv,Summer Session,,2020-05-11 04:00:00+00:00,2020-08-01 03:59:59+00:00,America/New_York,7084799,academic,"['academic', 'academic-session']",US,70,,,9675.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-12 02:29:16+00:00,2020-10-06 20:41:20+00:00,,,Florida State University,-84.298489,30.441878,academic-session,in-person,not_estimated,True
gvKhMRZuEajHapP3AV,Summer Session,,2020-05-07 04:00:00+00:00,2020-08-04 03:59:59+00:00,America/New_York,7689599,academic,"['academic', 'academic-session']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2019-03-14 22:41:15+00:00,2020-11-05 22:13:25+00:00,,,Tallahassee Community College,-84.340421,30.444305,academic-session,in-person,not_estimated,True
6M4YSmKbAHxx9P5d9t,Summer Break,,2020-05-02 04:00:00+00:00,2020-08-24 03:59:59+00:00,America/New_York,9849599,academic,"['academic', 'holiday']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2019-03-14 22:43:14+00:00,2020-11-05 22:16:42+00:00,,,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
AM52jrM27rAgUKWK87,Summer Break,,2020-05-02 04:00:00+00:00,2020-08-24 03:59:59+00:00,America/New_York,9849599,academic,"['academic', 'holiday']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-12 02:31:24+00:00,2020-10-07 13:13:12+00:00,,,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
KeEY7ufoqkeFzQUFcu,COVID-19 Class Cancellation,All classes being conducted remotely / suspended in response to COVID-19,2020-05-02 04:00:00+00:00,2020-08-01 03:59:59+00:00,America/New_York,7862399,academic,"['academic', 'holiday']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2020-04-30 05:24:12+00:00,2020-10-07 18:53:47+00:00,,,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
SN5bJxVGwTdzsBkCZw,Summer Break,,2020-05-02 04:00:00+00:00,2020-08-24 03:59:59+00:00,America/New_York,9849599,academic,"['academic', 'holiday']",US,65,,,5624.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-15 01:19:36+00:00,2020-10-21 00:00:31+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
WN6zLPiFx8LnzPvLGb,Spring Exams,,2020-04-27 04:00:00+00:00,2020-05-02 03:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2019-03-14 22:42:28+00:00,2020-11-05 22:18:15+00:00,,,Tallahassee Community College,-84.340421,30.444305,exam,in-person,not_estimated,True
xq9ESREKqkUUFkFH6t,Spring Exams,,2020-04-27 04:00:00+00:00,2020-05-02 03:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam']",US,65,,,5624.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-15 01:14:20+00:00,2020-10-21 00:00:23+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,exam,in-person,not_estimated,True
xuCiaSnn3DViQpiqgh,Spring Exams,,2020-04-27 04:00:00+00:00,2020-05-02 03:59:59+00:00,America/New_York,431999,academic,"['academic', 'exam']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-12 02:29:53+00:00,2020-10-08 01:02:09+00:00,,,Florida State University,-84.298489,30.441878,exam,in-person,not_estimated,True
h7bfLNpGKi99mMnkR6,Spring Break,,2020-03-14 04:00:00+00:00,2020-03-23 03:59:59+00:00,America/New_York,777599,academic,"['academic', 'holiday']",US,65,,,5624.0,"[{'entity_id': 'PybDgt32wRPBDymANpjFdW', 'name': 'Florida Agricultural and Mechanical University', 'type': 'venue', 'formatted_address': '1601 South Martin Luther King Junior Boulevard\nTallahassee, FL 32307\nUnited States of America'}]","[-84.285131, 30.426857]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-15 01:19:21+00:00,2020-10-21 00:00:23+00:00,,,Florida Agricultural and Mechanical University,-84.285131,30.426857,holiday,in-person,not_estimated,False
h7xYZm567WjSQUPiZZ,Spring Break,,2020-03-14 04:00:00+00:00,2020-03-23 03:59:59+00:00,America/New_York,777599,academic,"['academic', 'holiday']",US,80,,,32250.0,"[{'entity_id': 'wEjwmnhbGa9ZZdkBrakmkb', 'name': 'Florida State University', 'type': 'venue', 'formatted_address': '600 W College Ave\nTallahassee, FL 32306\nUnited States of America'}]","[-84.298489, 30.441878]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715']]",locality,1.0,active,2019-03-12 02:31:10+00:00,2020-10-07 14:12:21+00:00,,,Florida State University,-84.298489,30.441878,holiday,in-person,not_estimated,False
rP9iGM8cWk6cNv2ain,Spring Break,,2020-03-14 04:00:00+00:00,2020-03-23 03:59:59+00:00,America/New_York,777599,academic,"['academic', 'holiday']",US,69,,,9081.0,"[{'entity_id': 'cYZWN4rzcehFcb3MgPSbQU', 'name': 'Tallahassee Community College', 'type': 'venue', 'formatted_address': '444 Appleyard Drive\nTallahassee, FL 32304\nUnited States of America'}]","[-84.340421, 30.444305]","[['6295630', '6255149', '6252001', '4155751', '4161831', '4174715'], ['6295630', '6255149', '6252001', '4155751', '4161831', '4178953']]",locality,1.0,active,2019-03-14 22:43:00+00:00,2020-11-05 22:14:36+00:00,,,Tallahassee Community College,-84.340421,30.444305,holiday,in-person,not_estimated,False
