cancelled,category,country,deleted_reason,description,duplicate_of_id,duration,end,first_seen,id,labels,location,place_hierarchies,postponed,relevance,scope,start,state,timezone,title,updated,aviation_rank,brand_safe,entities,local_rank,phq_attendance,predicted_end,private,rank,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
,academic,US,,,,604799,2020-12-09 05:59:59+00:00,2020-07-23 21:37:44+00:00,KEfWpgJJ5vP2ya2GNb,"['academic', 'exam', 'online-session']","[-87.675267, 42.056459]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4916732', '4903898', '4891382'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-12-02 06:00:00+00:00,active,America/Chicago,Fall Exams,2020-10-21 02:13:24+00:00,,,"[{'entity_id': 'vDgh2mmh2VirueUhbkWdzv', 'name': 'Northwestern University', 'type': 'venue', 'formatted_address': '633 Clark Street\nEvanston, IL 60208\nUnited States of America'}]",,816.0,,False,48,Northwestern University,-87.675267,42.056459,exam,online-session,not_estimated,True
,academic,US,,,,1641599,2020-12-19 05:59:59+00:00,2020-07-23 21:34:28+00:00,H5US6YaWUvpQDB3NVA,"['academic', 'academic-session', 'online-session']","[-87.656646, 41.924756]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-30 06:00:00+00:00,active,America/Chicago,December Intersession,2020-10-21 02:13:48+00:00,,,"[{'entity_id': 'N8RpJ6bDrg4eLJBjc5gNPw', 'name': 'DePaul University', 'type': 'venue', 'formatted_address': 'Chicago, IL 60614\nUnited States of America'}]",,0.0,,False,0,DePaul University,-87.656646,41.924756,academic-session,online-session,not_estimated,True
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 22:08:10+00:00,68WLUy6G4DhuFegPJQ,"['academic', 'holiday']","[-87.626848, 41.886073]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:18:09+00:00,,,"[{'entity_id': 'SLPHTKkiJKhB5x2pRkXWzc', 'name': 'Harold Washington College, City College of Chicago', 'type': 'venue', 'formatted_address': '30 East Lake Street\nChicago, IL 60601\nUnited States of America'}]",,5836.0,,False,65,"Harold Washington College, City College of Chicago",-87.626848,41.886073,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 22:12:09+00:00,LWCsVbpAn9EWNSKNim,"['academic', 'holiday']","[-87.723959, 41.756059]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4902450'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:29:21+00:00,,,"[{'entity_id': 'rSSm5AvsBgWMQhcJaK6MUj', 'name': 'Richard J. Daley College', 'type': 'venue', 'formatted_address': '7500 S. Pulaski Road\nChicago, IL 60652\nUnited States of America'}]",,4388.0,,False,63,Richard J. Daley College,-87.723959,41.756059,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 22:14:27+00:00,ZgKf7rx22MxuftDLrb,"['academic', 'holiday']","[-87.718705, 41.980434]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4910614']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:13:58+00:00,,,"[{'entity_id': 'wS8cugTpuBuGwJWbj8zbRL', 'name': 'Northeastern Illinois University', 'type': 'venue', 'formatted_address': '5500 North Saint Louis Avenue\nChicago, IL 60625\nUnited States of America'}]",,3973.0,,False,62,Northeastern Illinois University,-87.718705,41.980434,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 21:39:44+00:00,hUTyGyqyhoufanf2J4,"['academic', 'holiday']","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:21:53+00:00,,,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]",,20195.0,,False,76,University Of Illinois At Chicago,-87.658001,41.87521,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 22:11:31+00:00,oNqRm2fdJbBCPgm5J4,"['academic', 'holiday']","[-87.658964, 41.964737]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:29:01+00:00,,,"[{'entity_id': '7qHgv6cPEpEBqUKC4tEGJ8', 'name': 'Truman College', 'type': 'venue', 'formatted_address': '1145 West Wilson Avenue\nChicago, IL 60640\nUnited States of America'}]",,4370.0,,False,63,Truman College,-87.658964,41.964737,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 21:33:10+00:00,ut89cALeqwEST8vmdq,"['academic', 'holiday']","[-87.78775, 41.958238]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4890318']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:09:38+00:00,,,"[{'entity_id': 'VWsjmjqzbTFiWhA6a78x5k', 'name': 'Wilbur Wright College - City Colleges of Chicago', 'type': 'venue', 'formatted_address': '4300 North Narragansett Avenue\nChicago, IL 60634\nUnited States of America'}]",,5986.0,,False,66,Wilbur Wright College - City Colleges of Chicago,-87.78775,41.958238,holiday,in-person,not_estimated,False
,academic,US,,,,345599,2020-11-30 05:59:59+00:00,2020-07-23 22:11:50+00:00,yeq7udqRAHh2xRUKBR,"['academic', 'holiday']","[-87.674688, 41.877876]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-26 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:17:38+00:00,,,"[{'entity_id': 'kjWXNvMsCemNExApReDM83', 'name': 'Malcolm X College', 'type': 'venue', 'formatted_address': '1900 West Jackson Boulevard\nChicago, IL 60612\nUnited States of America'}]",,4461.0,,False,63,Malcolm X College,-87.674688,41.877876,holiday,in-person,not_estimated,False
,academic,US,,,,431999,2020-11-30 05:59:59+00:00,2020-07-23 22:08:33+00:00,7qXbxYw543TscSnNwV,"['academic', 'holiday']","[-87.624444, 41.874226]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",,1.0,locality,2020-11-25 06:00:00+00:00,active,America/Chicago,Thanksgiving Break,2020-09-03 22:32:58+00:00,,,"[{'entity_id': 'cGTQDjm24PmvJL8nePCFcK', 'name': 'Columbia College Chicago', 'type': 'venue', 'formatted_address': '600 South Michigan Avenue\nChicago, IL 60605\nUnited States of America'}]",,6708.0,,False,67,Columbia College Chicago,-87.624444,41.874226,holiday,in-person,not_estimated,False
