id,title,description,start,end,timezone,duration,category,labels,country,rank,local_rank,aviation_rank,phq_attendance,entities,location,place_hierarchies,scope,relevance,state,first_seen,updated,deleted_reason,duplicate_of_id,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
yXdkKew7ze3QjBoAeN,Summer Break,,2021-05-15 05:00:00+00:00,2021-09-07 04:59:59+00:00,America/Chicago,9935999,academic,"['academic', 'estimated', 'holiday']",US,67,,,6708.0,"[{'entity_id': 'cGTQDjm24PmvJL8nePCFcK', 'name': 'Columbia College Chicago', 'type': 'venue', 'formatted_address': '600 South Michigan Avenue\nChicago, IL 60605\nUnited States of America'}]","[-87.624444, 41.874226]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:38+00:00,2020-09-03 22:17:58+00:00,,,Columbia College Chicago,-87.624444,41.874226,holiday,in-person,estimated,False
aGefSEebnUyhtzYAci,Spring Exams,,2021-05-10 05:00:00+00:00,2021-05-15 04:59:59+00:00,America/Chicago,431999,academic,"['academic', 'exam', 'hybrid-session']",US,52,,,1257.0,"[{'entity_id': 'qmgnxQEmGMxGuMKgJvjj4t', 'name': 'Illinois Institute of Technology', 'type': 'venue', 'formatted_address': '10 West 35th Street\nChicago, IL 60616\nUnited States of America'}]","[-87.627006, 41.834873]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:13+00:00,2021-01-26 04:28:27+00:00,,,Illinois Institute of Technology,-87.627006,41.834873,exam,hybrid-session,not_estimated,True
GEiF6E7mMHrqhR6Amn,Summer Break,,2021-05-08 05:00:00+00:00,2021-08-23 04:59:59+00:00,America/Chicago,9244799,academic,"['academic', 'holiday']",US,76,,,20195.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:51+00:00,2020-09-03 22:30:40+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,holiday,in-person,not_estimated,False
zkCUwDqwgLmU9bAPA5,Summer Break,,2021-05-08 05:00:00+00:00,2021-08-23 04:59:59+00:00,America/Chicago,9244799,academic,"['academic', 'holiday']",US,60,,,3143.0,"[{'entity_id': 'qmgnxQEmGMxGuMKgJvjj4t', 'name': 'Illinois Institute of Technology', 'type': 'venue', 'formatted_address': '10 West 35th Street\nChicago, IL 60616\nUnited States of America'}]","[-87.627006, 41.834873]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:16+00:00,2020-09-03 22:13:42+00:00,,,Illinois Institute of Technology,-87.627006,41.834873,holiday,in-person,not_estimated,False
zgo5c9UvJvmTpaET5p,University of Illinois at Chicago - Spring Graduation,,2021-05-05 05:00:00+00:00,2021-05-11 04:59:59+00:00,America/Chicago,518399,academic,"['academic', 'estimated', 'graduation']",US,80,,,30000.0,"[{'entity_id': 'r2kXnMREzPzTzQS8pHShMU', 'name': 'Credit Union 1 Arena', 'type': 'venue', 'formatted_address': '525 S Racine Ave\nChicago, IL 60607\nUnited States of America'}]","[-87.656141, 41.874856]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:50+00:00,2020-09-03 22:20:02+00:00,,,Credit Union 1 Arena,-87.656141,41.874856,graduation,in-person,estimated,True
8QaXZMNjYct9NpAiAN,Northeastern Illinois University - Spring Graduation,,2021-05-03 21:00:00+00:00,2021-05-03 21:00:00+00:00,America/Chicago,0,academic,"['academic', 'graduation']",US,70,,,9500.0,"[{'entity_id': 'r2kXnMREzPzTzQS8pHShMU', 'name': 'Credit Union 1 Arena', 'type': 'venue', 'formatted_address': '525 S Racine Ave\nChicago, IL 60607\nUnited States of America'}]","[-87.656141, 41.874856]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:14:33+00:00,2021-03-19 10:56:23+00:00,,,Credit Union 1 Arena,-87.656141,41.874856,graduation,in-person,not_estimated,True
JgtRyoQ2UQ9ZVkzpPH,Spring Exams,,2021-05-03 05:00:00+00:00,2021-05-08 04:59:59+00:00,America/Chicago,431999,academic,"['academic', 'exam', 'online-session']",US,56,,,2020.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:49+00:00,2021-01-26 04:12:46+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,exam,online-session,not_estimated,True
EiLMZ23enjyWDQsnpj,City Colleges of Chicago-Harold Washington College - Spring Graduation,,2021-05-01 05:00:00+00:00,2021-05-02 04:59:59+00:00,America/Chicago,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:14+00:00,2020-09-03 22:27:22+00:00,,,Wintrust Arena,-87.621772,41.853136,graduation,in-person,estimated,True
PbkXoCfUY4R2bSPwng,City Colleges of Chicago-Harry S Truman College - Spring Graduation,,2021-05-01 05:00:00+00:00,2021-05-02 04:59:59+00:00,America/Chicago,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:34+00:00,2020-09-03 22:30:07+00:00,,,Wintrust Arena,-87.621772,41.853136,graduation,in-person,estimated,True
kfUdbepHCM7BScqoWd,City Colleges of Chicago-Malcolm X College - Spring Graduation,,2021-05-01 05:00:00+00:00,2021-05-02 04:59:59+00:00,America/Chicago,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:53+00:00,2020-09-03 22:20:37+00:00,,,Wintrust Arena,-87.621772,41.853136,graduation,in-person,estimated,True
tCEjJE6uUvschQHy72,City Colleges of Chicago-Richard J Daley College - Spring Graduation,,2021-05-01 05:00:00+00:00,2021-05-02 04:59:59+00:00,America/Chicago,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:12:12+00:00,2020-09-03 22:29:48+00:00,,,Wintrust Arena,-87.621772,41.853136,graduation,in-person,estimated,True
tQFA9hChHCEdmnVxkv,City Colleges of Chicago-Wilbur Wright College - Spring Graduation,,2021-05-01 05:00:00+00:00,2021-05-02 04:59:59+00:00,America/Chicago,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:33:13+00:00,2020-09-03 22:11:03+00:00,,,Wintrust Arena,-87.621772,41.853136,graduation,in-person,estimated,True
QZjyYseyRgeTaMXVkt,Spring Session,,2021-03-29 05:00:00+00:00,2021-06-12 04:59:59+00:00,America/Chicago,6479999,academic,"['academic', 'academic-session', 'hybrid-session']",US,59,,,2720.0,"[{'entity_id': 'dZujRpmDZFJRjswYBjzatj', 'name': 'University of Chicago', 'type': 'venue', 'formatted_address': 'Chicago, IL 60637\nUnited States of America'}]","[-87.598296, 41.790797]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4894404'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:40:15+00:00,2021-01-26 04:30:10+00:00,,,University of Chicago,-87.598296,41.790797,academic-session,hybrid-session,not_estimated,True
AkwgXbDqWg2sypj9ET,Spring Break,,2021-03-27 05:00:00+00:00,2021-04-05 04:59:59+00:00,America/Chicago,777599,academic,"['academic', 'holiday']",US,65,,,5836.0,"[{'entity_id': 'SLPHTKkiJKhB5x2pRkXWzc', 'name': 'Harold Washington College, City College of Chicago', 'type': 'venue', 'formatted_address': '30 East Lake Street\nChicago, IL 60601\nUnited States of America'}]","[-87.626848, 41.886073]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:13+00:00,2020-09-03 22:31:21+00:00,,,"Harold Washington College, City College of Chicago",-87.626848,41.886073,holiday,in-person,not_estimated,False
2GH2XjUz9rXsGAr3rq,Spring Break,,2021-03-20 05:00:00+00:00,2021-03-29 04:59:59+00:00,America/Chicago,777599,academic,"['academic', 'holiday']",US,67,,,6801.0,"[{'entity_id': 'dZujRpmDZFJRjswYBjzatj', 'name': 'University of Chicago', 'type': 'venue', 'formatted_address': 'Chicago, IL 60637\nUnited States of America'}]","[-87.598296, 41.790797]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4894404'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:40:14+00:00,2020-09-03 22:26:08+00:00,,,University of Chicago,-87.598296,41.790797,holiday,in-person,not_estimated,False
aAj3cP6jehPRQFtD4g,Spring Break,,2021-03-20 05:00:00+00:00,2021-03-29 04:59:59+00:00,America/Chicago,777599,academic,"['academic', 'holiday']",US,76,,,20195.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:48+00:00,2020-09-03 22:23:56+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,holiday,in-person,not_estimated,False
dVCyYvohujDqjKBi6d,Spring Session,,2021-01-25 06:00:00+00:00,2021-05-15 04:59:59+00:00,America/Chicago,9500399,academic,"['academic', 'academic-session', 'online-session']",US,47,,,702.0,"[{'entity_id': 'cGTQDjm24PmvJL8nePCFcK', 'name': 'Columbia College Chicago', 'type': 'venue', 'formatted_address': '600 South Michigan Avenue\nChicago, IL 60605\nUnited States of America'}]","[-87.624444, 41.874226]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:35+00:00,2021-01-26 04:28:00+00:00,,,Columbia College Chicago,-87.624444,41.874226,academic-session,online-session,not_estimated,True
E3wLw52WkuBKoBhAcj,Spring Session,,2021-01-19 06:00:00+00:00,2021-05-08 04:59:59+00:00,America/Chicago,9413999,academic,"['academic', 'academic-session', 'hybrid-session']",US,52,,,1257.0,"[{'entity_id': 'qmgnxQEmGMxGuMKgJvjj4t', 'name': 'Illinois Institute of Technology', 'type': 'venue', 'formatted_address': '10 West 35th Street\nChicago, IL 60616\nUnited States of America'}]","[-87.627006, 41.834873]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:12+00:00,2021-01-26 04:28:28+00:00,,,Illinois Institute of Technology,-87.627006,41.834873,academic-session,hybrid-session,not_estimated,True
vGh7rHkV3EYayhKoQQ,Spring Session,,2021-01-19 06:00:00+00:00,2021-05-15 04:59:59+00:00,America/Chicago,10018799,academic,"['academic', 'academic-session', 'online-session']",US,46,,,605.0,"[{'entity_id': 'SLPHTKkiJKhB5x2pRkXWzc', 'name': 'Harold Washington College, City College of Chicago', 'type': 'venue', 'formatted_address': '30 East Lake Street\nChicago, IL 60601\nUnited States of America'}]","[-87.626848, 41.886073]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:12+00:00,2021-01-26 04:28:12+00:00,,,"Harold Washington College, City College of Chicago",-87.626848,41.886073,academic-session,online-session,not_estimated,True
p54kyGWAQXwBTyH8Xe,Spring Session,,2021-01-11 06:00:00+00:00,2021-05-01 04:59:59+00:00,America/Chicago,9500399,academic,"['academic', 'academic-session', 'online-session']",US,56,,,2020.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:47+00:00,2021-01-26 04:15:02+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,academic-session,online-session,not_estimated,True
SUyEUCRbFJAkvGDtJf,Winter Session,,2021-01-04 06:00:00+00:00,2021-01-25 05:59:59+00:00,America/Chicago,1814399,academic,"['academic', 'academic-session', 'estimated', 'online-session']",US,36,,,210.0,"[{'entity_id': 'cGTQDjm24PmvJL8nePCFcK', 'name': 'Columbia College Chicago', 'type': 'venue', 'formatted_address': '600 South Michigan Avenue\nChicago, IL 60605\nUnited States of America'}]","[-87.624444, 41.874226]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:34+00:00,2021-03-01 21:09:05+00:00,,,Columbia College Chicago,-87.624444,41.874226,academic-session,online-session,estimated,True
mZDdS7aXUUKiJiWxad,Winter Session,,2021-01-04 06:00:00+00:00,2021-03-20 04:59:59+00:00,America/Chicago,6476399,academic,"['academic', 'academic-session', 'hybrid-session']",US,59,,,2720.0,"[{'entity_id': 'dZujRpmDZFJRjswYBjzatj', 'name': 'University of Chicago', 'type': 'venue', 'formatted_address': 'Chicago, IL 60637\nUnited States of America'}]","[-87.598296, 41.790797]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4894404'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:40:13+00:00,2020-10-21 02:12:28+00:00,,,University of Chicago,-87.598296,41.790797,academic-session,hybrid-session,not_estimated,True
LJ28T4J8VxYkdEge3c,Winter Break,,2020-12-19 06:00:00+00:00,2021-01-25 05:59:59+00:00,America/Chicago,3196799,academic,"['academic', 'holiday']",US,67,,,6708.0,"[{'entity_id': 'cGTQDjm24PmvJL8nePCFcK', 'name': 'Columbia College Chicago', 'type': 'venue', 'formatted_address': '600 South Michigan Avenue\nChicago, IL 60605\nUnited States of America'}]","[-87.624444, 41.874226]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:33+00:00,2020-09-03 22:20:36+00:00,,,Columbia College Chicago,-87.624444,41.874226,holiday,in-person,not_estimated,False
QwYBmMusARpdN66RaG,Winter Break,,2020-12-12 06:00:00+00:00,2021-01-04 05:59:59+00:00,America/Chicago,1987199,academic,"['academic', 'holiday']",US,67,,,6801.0,"[{'entity_id': 'dZujRpmDZFJRjswYBjzatj', 'name': 'University of Chicago', 'type': 'venue', 'formatted_address': 'Chicago, IL 60637\nUnited States of America'}]","[-87.598296, 41.790797]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4894404'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:40:12+00:00,2020-09-03 22:29:02+00:00,,,University of Chicago,-87.598296,41.790797,holiday,in-person,not_estimated,False
SvwzkNPdqPiKiUPbNi,Winter Break,,2020-12-12 06:00:00+00:00,2021-01-11 05:59:59+00:00,America/Chicago,2591999,academic,"['academic', 'holiday']",US,60,,,3143.0,"[{'entity_id': 'qmgnxQEmGMxGuMKgJvjj4t', 'name': 'Illinois Institute of Technology', 'type': 'venue', 'formatted_address': '10 West 35th Street\nChicago, IL 60616\nUnited States of America'}]","[-87.627006, 41.834873]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:11+00:00,2020-09-03 22:25:59+00:00,,,Illinois Institute of Technology,-87.627006,41.834873,holiday,in-person,not_estimated,False
cnHcoPrtg33FWUXbwW,Winter Break,,2020-12-12 06:00:00+00:00,2021-01-11 05:59:59+00:00,America/Chicago,2591999,academic,"['academic', 'holiday']",US,76,,,20195.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:46+00:00,2020-09-03 22:15:10+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,holiday,in-person,not_estimated,False
gJrkf9r546vgBKRwM4,Winter Break,,2020-12-12 06:00:00+00:00,2021-01-19 05:59:59+00:00,America/Chicago,3283199,academic,"['academic', 'holiday']",US,65,,,5836.0,"[{'entity_id': 'SLPHTKkiJKhB5x2pRkXWzc', 'name': 'Harold Washington College, City College of Chicago', 'type': 'venue', 'formatted_address': '30 East Lake Street\nChicago, IL 60601\nUnited States of America'}]","[-87.626848, 41.886073]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:08:11+00:00,2020-09-03 22:13:47+00:00,,,"Harold Washington College, City College of Chicago",-87.626848,41.886073,holiday,in-person,not_estimated,False
DGSzxjAB2Lm7G8KfgY,Fall Exams,,2020-12-07 06:00:00+00:00,2020-12-12 05:59:59+00:00,America/Chicago,431999,academic,"['academic', 'exam', 'online-session']",US,56,,,2020.0,"[{'entity_id': 'QJjfX3mJEReLU4USjyzyKc', 'name': 'University Of Illinois At Chicago', 'type': 'venue', 'formatted_address': '1200 West Harrison Street\nChicago, IL 60607\nUnited States of America'}]","[-87.658001, 41.87521]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 21:39:45+00:00,2020-10-21 01:56:35+00:00,,,University Of Illinois At Chicago,-87.658001,41.87521,exam,online-session,not_estimated,True
DkrNdYQJ2itajnEo4d,Fall Exams,,2020-12-07 06:00:00+00:00,2020-12-12 05:59:59+00:00,America/Chicago,431999,academic,"['academic', 'exam', 'hybrid-session']",US,52,,,1257.0,"[{'entity_id': 'qmgnxQEmGMxGuMKgJvjj4t', 'name': 'Illinois Institute of Technology', 'type': 'venue', 'formatted_address': '10 West 35th Street\nChicago, IL 60616\nUnited States of America'}]","[-87.627006, 41.834873]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",locality,1.0,active,2020-07-23 22:11:11+00:00,2020-10-21 02:05:01+00:00,,,Illinois Institute of Technology,-87.627006,41.834873,exam,hybrid-session,not_estimated,True
